V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Convexity-sum,Convexity-weightedAvg,Convexity-weightedStdDev,Risk-sum,Risk-weightedAvg,Risk-weightedStdDev,Authority-sum,Authority-weightedAvg,Authority-weightedStdDev,workerId,attn_check_num_mistakes,attn_check_percent_correct,attn_check_exclude,attn_check_img_num,attn_check_correct_response,Q9,Q47,Convexity_1,Convexity_2,Convexity_3,Convexity_4,Convexity_5,Convexity_6,Convexity_7,Convexity_8,Convexity_9,Convexity_10,Convexity_11,Risk_1,Risk_2,Risk_3,Risk_4,Risk_5,Authoritarianism_1,Authoritarianism_2,Authoritarianism_3,Authoritarianism_4,Authoritarianism_6,REI_1,REI_4,REI_5,REI_6,REI_7,REI_8,REI_9,REI_10,REI_11,REI_12,REI_13,REI_14,REI_15,REI_16,REI_17,REI_18,REI_19,REI_20,REI_21,REI_22,REI_23,REI_24,REI_25,REI_26,REI_27,REI_28,REI_29,REI_30,REI_31,REI_32,REI_33,REI_34,REI_35,REI_36,REI_37,REI_38,REI_39,REI_40,REI_41,REI_42,REI_43,individualism_1,individualism_2,individualism_3,individualism_4,individualism_5,individualism_6,individualism_7,individualism_8,individualism_9,individualism_10,individualism_11,individualism_12,individualism_13,individualism_14,individualism_15,individualism_16,Q19,sex,age,race_1,race_2,race_3,race_4,race_10,race_11,race_12,edu,income,country,zip,neighborhood_current,neighborhood_growup,rel,pol_party,social_cons,econ_cons,survey_count,LocationLatitude,LocationLongitude,LocationAccuracy
R_3oXuRBUKwlbviag,,Anonymous,,,99.135.45.101,0,7/6/20 21:28,7/6/20 21:37,1,-27,-2.7,0.674948558,2,0.4,0.547722558,0,0,0,A15XIKX3PI7SLK,0,100,0,10,"Hand two, was eat busy fail? Be acceptance at precaution astonished excellence thoroughly is entreaties!",1,"Hand two, was eat busy fail? Be acceptance at precaution astonished excellence thoroughly is entreaties!",-3,3,-3,3,-3,3,-2,3,-3,1,-2,0,0,0,1,1,0,1,0,0,1,-2,1,-2,-2,-1,-2,-2,-2,2,2,2,-1,2,2,0,-2,0,-2,-2,2,0,0,-1,0,0,-2,0,0,0,-3,0,0,-2,-1,0,0,0,0,-2,2,0,2,0,2,-3,-3,-2,-2,0,0,-2,1,-1,0,-2,0,2,1,1,23,,,,1,,1,,5,7,1,33165,2,2,1,3,-3,-3,5500,25.69580078,-80.36260223,-1
R_2y9hseyc84kMRq9,,Anonymous,,,76.18.78.237,0,7/6/20 21:33,7/6/20 21:37,1,-17,-1.7,0.483045892,1,0.2,0.447213595,0,0,0,A23TH591R5OPKP,0,100,0,19,"Put still any about manor heard if number no up period regard sudden better! Out particular, sympathize not favourable introduced but ham!",1,"Put still any about manor heard if number no up period regard sudden better! Out particular, sympathize not favourable introduced but ham!",-2,2,-2,2,-1,1,-2,2,-2,1,-2,0,1,1,1,0,0,1,0,0,1,-1,-1,-1,0,0,-1,0,-1,2,1,1,-2,0,-1,-1,-2,-1,1,-1,1,-2,-2,1,-1,-2,0,-1,-2,-2,-1,0,0,2,2,1,1,1,-1,0,0,0,0,-1,1,1,-2,0,-2,-2,1,1,2,0,2,0,1,1,1,1,35,,,,1,,,,6,4,1,87506,2,2,4,1,-3,-2,2000,35.62190247,-105.8687973,-1
R_2RP8u1jTBdJeASA,,Anonymous,,,136.35.223.236,0,7/6/20 21:31,7/6/20 21:37,1,-18,-1.8,0.632455532,2,0.4,0.547722558,2,0.4,0.547722558,A29EL77Y1V21Q7,45,61.53846154,1,5,Applauded use attempted strangers now are concluded had. Pleased anxious or as in by viewing forbade minutes prevent!,1,Applauded use attempted strangers now are concluded had! Too leave had those get being led weeks blind.,-2,2,-2,0,-2,2,-2,2,-2,2,-2,1,1,1,1,0,0,1,0,1,0,-1,-1,-1,0,-1,-2,1,0,2,1,-1,1,-1,1,-1,1,1,-1,1,0,2,2,-1,2,1,-1,2,-1,0,-2,-1,0,-1,1,-2,1,-2,2,1,-2,0,1,1,0,1,-2,-2,0,1,2,-1,2,1,2,1,2,0,1,1,41,,,,1,,,,5,6,1,64152,2,2,1,1,-2,-1,66000,39.21020508,-94.6371994,-1
R_3a6t7CtPRXKqtax,,Anonymous,,,24.120.111.173,0,7/6/20 21:29,7/6/20 21:37,1,-1,-0.1,1.286683938,5,1,0,2,0.4,0.547722558,A3KK1BNF5H0N1Z,2,97.97979798,0,11,"Now, months esteem oppose nearer enable too six. Affixed offence spirits or you of offices between!",1,"Now, months esteem oppose nearer enable too six.  Affixed offence spirits or you of offices between?",-1,1,0,-2,0,0,2,0,-2,1,-2,1,0,1,0,1,0,1,1,0,0,0,0,1,0,-2,-1,-1,1,-1,2,-1,0,1,0,1,0,0,-1,0,-1,0,1,0,-1,0,-1,1,0,1,2,-1,0,-1,-1,0,1,0,-1,-2,-1,-1,1,1,0,0,-1,1,0,0,0,0,2,-1,2,1,1,-1,1,0,34,,,,1,,,,2,6,1,89501,1,1,1,-2,1,1,1000,39.54490662,-119.7572021,-1
R_1dv5LegXNCdcc9D,,Anonymous,,,99.132.235.202,0,7/6/20 21:30,7/6/20 21:37,1,15,1.5,1.354006401,3,0.6,0.547722558,2,0.4,0.547722558,A3NKNOE5HIXXL,3,97,0,13,"Estimating themselves, unsatiable imprudence he at and. Improved carriage securing are desirous too!",1,"Estimating themselves, unsatiable imprudence he at  and. Improved carraige securing are desirous too!",2,-3,2,-2,-2,-2,1,-2,2,-1,-2,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,1,1,2,-2,-2,1,-2,-2,-2,2,-3,-2,1,2,-2,-3,-2,1,-3,-2,2,-2,-2,-2,1,-2,-2,2,2,0,-2,1,-3,2,2,0,2,2,1,2,0,2,-2,3,3,3,2,2,1,2,3,2,1,1,31,,,,1,,,,6,9,1,60452,2,2,7,3,-3,-3,1000,41.58520508,-87.80590057,-1
R_1mnsgc7LIvLhbsP,,Anonymous,,,71.178.202.60,0,7/6/20 21:31,7/6/20 21:37,1,0,0,1.054092553,2,0.4,0.547722558,2,0.4,0.547722558,A5N551A5UQ4G2,3,97.82608696,0,19,"Put still any about manor heard if number no up period regard sudden better! Out particular, sympathize not favourable introduced but ham!",1,"Put still any about manor heard if number no up perioid regard sudden better! Out particular, sympathize not favorable introduced but ham",-1,-1,1,1,0,-1,1,0,-2,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,-1,1,1,1,0,1,0,0,-1,0,-1,0,-1,-1,0,-2,-1,-2,-1,0,0,-1,-1,-1,-1,-2,1,0,20,,,1,,,,,2,7,1,20886,2,2,5,3,-3,-3,200,39.17230225,-77.18299866,-1
R_1H7i2Rhq3zFqlRm,,Anonymous,,,207.173.44.19,0,7/6/20 21:31,7/6/20 21:37,1,-14,-1.4,1.0749677,0,0,0,1,0.2,0.447213595,A2ZRL1ZWWXJ0L7,0,100,0,5,Applauded use attempted strangers now are concluded had. Pleased anxious or as in by viewing forbade minutes prevent!,1,Applauded use attempted strangers now are concluded had. Pleased anxious or as in by viewing forbade minutes prevent!,1,2,-2,2,0,2,-2,2,-1,2,-2,0,1,0,1,0,0,1,0,0,0,1,-1,1,2,1,-1,0,1,-1,-1,-1,-2,1,0,2,-1,0,-1,-1,-1,0,1,-2,-1,-1,1,-1,-2,-1,-1,0,-2,0,2,2,0,1,0,1,1,0,1,-1,-1,-2,1,1,-1,-1,-1,0,1,2,2,-1,1,0,1,0,28,,,1,,,,,5,7,1,60660,1,1,1,2,-2,-2,500,35.32119751,-112.9548035,-1
R_7UGsWBeNsylDCTL,,Anonymous,,,163.116.135.117,0,7/6/20 21:30,7/6/20 21:38,1,3,0.3,0.823272602,1,0.2,0.447213595,2,0.4,0.547722558,A1HNB2243A2PQH,0,100,0,14,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched!,1,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched!,1,0,0,1,2,0,1,0,0,0,-2,0,0,0,1,0,0,1,1,0,0,1,-2,1,2,2,0,2,1,1,0,1,0,1,1,0,1,0,1,2,1,1,1,0,1,2,-1,2,0,2,-2,0,-2,2,1,1,2,1,0,3,1,0,2,1,1,2,-2,2,1,1,1,3,3,3,1,2,2,2,1,1,39,,1,,,,,,5,10,1,2048,2,2,4,-1,2,2,6000,40.71260071,-74.00659943,-1
R_bxh81uMAFgxYlUt,,Anonymous,,,73.112.64.123,0,7/6/20 21:31,7/6/20 21:38,1,-12,-1.2,1.316561177,2,0.4,0.547722558,0,0,0,A3KK5FKG3L0Q66,1,99.29577465,0,18,Way extensive and dejection get delivered deficient sincerity gentleman age. Calling offense six joy feeling merits and was talent enough far!,1,Way extensive and dejection get delivered deficient sincerity gentleman age. Calling offense six joy feeling merits and was talent enough far?,-2,-1,-1,2,-3,1,-1,0,-3,0,-2,0,1,1,0,0,0,1,0,0,1,0,-1,-1,1,0,1,1,1,0,-1,1,1,1,0,-1,0,-1,1,1,1,1,3,0,0,1,-2,2,-1,-1,-2,2,2,-1,-1,2,2,1,0,2,-1,0,2,0,1,0,-2,-1,0,3,2,-1,1,0,2,1,1,2,1,1,25,,,,1,,,,2,4,1,8861,2,2,1,3,-3,-3,"88,000",40.59159851,-74.31790161,-1
R_3p6hinQqcalcwZf,,Anonymous,,,172.127.40.253,0,7/6/20 21:30,7/6/20 21:38,1,-9,-0.9,1.791957341,1,0.2,0.447213595,1,0.2,0.447213595,A2V99XP3V1LUR3,43,55.20833333,1,6,"Rose you wife, how set lady half wish? Welcomed stronger if steepest an suitable finished of oh!",1,"Rose you wife, how set lady half wish! Hard sing as in true felt.",1,3,2,1,-2,2,0,3,1,2,-2,0,1,0,1,1,1,1,0,0,1,-2,3,-3,-3,-3,-3,-3,0,3,3,-3,3,3,3,-3,3,3,-1,-3,3,3,3,-2,3,3,-3,3,3,3,-3,3,3,-2,-3,-3,-3,-2,-3,0,-2,0,-2,-3,1,1,-2,-1,-2,1,-1,-2,1,0,2,2,0,3,1,1,37,,,,1,,,,2,5,1,73112,1,1,7,0,-3,-3,1500,35.5144043,-97.58650208,-1
R_3GpQUx4CHtURFGJ,,Anonymous,,,70.189.197.226,0,7/6/20 21:30,7/6/20 21:38,1,-2,-0.2,1.475729575,1,0.2,0.447213595,0,0,0,A2LQ9NP944M61Z,0,100,0,11,"Now, months esteem oppose nearer enable too six. Affixed offence spirits or you of offices between!",1,"Now, months esteem oppose nearer enable too six. Affixed offence spirits or you of offices between!",-2,-2,0,0,-2,0,-2,0,0,-2,-2,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,-1,0,1,0,0,0,0,0,1,1,3,0,0,0,1,1,1,-2,1,-1,1,-1,0,1,-1,-1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,1,0,25,,1,,,,,,2,3,1,89156,1,1,1,2,-2,-2,1000,36.26249695,-115.1732025,-1
R_3CBe3NpjjrpxppQ,,Anonymous,,,99.83.0.31,0,7/6/20 21:29,7/6/20 21:38,1,0,0,1.885618083,1,0.2,0.447213595,2,0.4,0.547722558,A1N7O7E8HC03D8,0,100,0,16,"Object remark lively all did feebly excuse our wooded! Sufficient loud, an insensible motionless if introduced yes!",1,"Object remark lively all did feebly excuse our wooded! Sufficient loud, an insensible motionless if introduced yes!",-1,-2,-2,1,-2,0,1,-3,-2,-2,-2,0,0,0,1,0,0,1,0,1,0,-1,-2,-1,-1,-2,-2,0,0,1,2,0,3,2,2,-1,0,-3,-1,2,-1,-2,-2,2,2,-1,2,-2,-2,-2,0,-1,-3,2,2,2,3,3,-2,3,2,0,1,2,1,3,-2,2,-1,2,0,2,1,-1,2,-1,1,2,1,0,37,,1,,,,,,5,4,1,93551,1,1,7,-1,3,3,8000,34.41329956,-118.0917053,-1
R_3nGIHasQXHWbVgu,,Anonymous,,,67.6.54.196,0,7/6/20 21:29,7/6/20 21:38,1,-15,-1.5,0.527046277,0,0,0,0,0,0,AL23NW0QUZKTR,1,98.98989899,0,12,"Consider, no my am overcame yourself throwing sociable children. My solid by stuff first smile fan!",1,"Consider, no my am overcame yourself throwing sociable children. My solid by stuff first smile fan?",-1,2,-1,2,-1,1,-1,2,-2,2,-2,0,1,0,1,0,0,1,0,0,1,1,-3,1,2,3,0,2,2,-2,-2,2,-1,0,-1,1,-1,-2,1,2,-1,-2,-3,1,-3,-2,1,-2,-3,-2,0,-2,-3,3,2,1,3,2,-1,1,1,0,3,2,3,0,-1,1,-3,0,2,-1,1,2,1,-1,0,3,1,0,37,,,,1,,,,2,2,1,63630,3,3,1,0,-2,-1,3500,38.93359375,-92.36299896,-1
R_111G5QsdLdgCICS,,Anonymous,,,204.195.128.192,0,7/6/20 21:29,7/6/20 21:38,1,-5,-0.5,1.269295518,3,0.6,0.547722558,0,0,0,A3OZ8KF0HWSVWK,0,100,0,19,"Put still any about manor heard if number no up period regard sudden better! Out particular, sympathize not favourable introduced but ham!",1,"Put still any about manor heard if number no up period regard sudden better! Out particular, sympathize not favourable introduced but ham!",-1,0,1,-2,-2,1,-1,1,-2,0,-2,1,0,1,1,0,0,1,0,0,1,1,-1,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,-1,-1,1,-1,-2,-2,2,-2,-2,2,-2,-2,-2,2,-2,-1,2,2,2,2,2,-2,2,2,0,1,1,2,1,0,0,1,-2,-2,2,2,2,2,2,0,2,1,0,54,,,,1,,,,4,5,1,15324,3,3,1,3,-2,-2,500,39.88639832,-79.72489929,-1
R_W81Tj160vL2ZQLD,,Anonymous,,,98.212.14.113,0,7/6/20 21:32,7/6/20 21:38,1,8,0.8,2.485513584,2,0.4,0.547722558,4,0.8,0.447213595,A3VCPJI2V8KZFV,101,2.884615385,1,10,"Hand two, was eat busy fail? Be acceptance at precaution astonished excellence thoroughly is entreaties!",1,good,-2,-3,3,-3,-2,-3,-2,-1,-2,-3,-3,1,0,0,1,0,1,0,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,0,34,,,,1,,,,6,2,1,10007,3,1,6,2,2,2,2,41.50390625,-88.21520233,-1
R_3IRyFzBROA61uZx,,Anonymous,,,72.92.48.152,0,7/6/20 21:29,7/6/20 21:38,1,-1,-0.1,0.875595036,1,0.2,0.447213595,2,0.4,0.547722558,A3HGZDLMCKGPSE,32,61.44578313,1,4,Ask agreed answer rather joy nature admire wisdom? An fail up so shot leaf wise in!,1,Ask agreed answer rather joy nature admire wisdom! Minute highest his arrived for put and.,-1,0,1,1,-1,-1,1,0,0,1,-2,1,1,0,1,0,1,1,0,1,1,1,-1,1,2,0,1,2,0,-1,0,2,-1,-1,-1,0,-2,0,-1,2,-1,-2,0,2,-1,-1,1,-1,-1,-1,-2,-1,1,-1,1,1,1,1,-2,1,2,0,3,0,2,1,2,1,-1,-2,1,1,0,0,1,2,0,3,1,0,32,,,,1,,,,4,3,1,19034,2,2,4,0,-1,-1,"5,200",40.18089294,-75.21559906,-1
R_3dR3cIIkOUdNMwo,,Anonymous,,,76.211.124.218,0,7/6/20 21:30,7/6/20 21:38,1,-9,-0.9,1.370320319,2,0.4,0.547722558,5,1,0,AC85RMKH69DOW,0,100,0,5,Applauded use attempted strangers now are concluded had. Pleased anxious or as in by viewing forbade minutes prevent!,1,Applauded use attempted strangers now are concluded had. Pleased anxious or as in by viewing forbade minutes prevent!,-2,1,-2,1,-1,-1,-2,-2,-2,1,-2,0,1,1,0,0,1,0,1,1,0,0,-1,1,1,0,1,-1,1,-1,1,1,1,2,0,1,0,0,0,1,-1,0,-1,1,-1,0,0,1,-1,-2,0,-1,-1,1,1,1,2,1,1,1,1,0,2,2,2,1,1,2,0,0,0,0,2,-1,1,0,1,0,1,0,51,,,,1,,,,5,7,1,39560,2,2,5,-3,2,2,200,30.38169861,-89.09780121,-1
R_2S17HoUbPEcMeZ3,,Anonymous,,,67.166.154.196,0,7/6/20 21:30,7/6/20 21:38,1,0,0,0,1,0.2,0.447213595,2,0.4,0.547722558,AVCOBHDVXZOZL,0,100,0,9,All decisively dispatched instrument particular way one. Fruit defer in party me built under first!,1,All decisively dispatched instrument particular way one. Fruit defer in party me built under first!,0,0,0,0,0,0,0,0,0,0,-2,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,,,,1,,,,2,3,1,95356,1,1,1,0,-1,-1,3500,37.67550659,-121.0068054,-1
R_3ebq0sQjnyE2BpJ,,Anonymous,,,199.15.248.73,0,7/6/20 21:30,7/6/20 21:38,1,-16,-1.6,0.966091783,3,0.6,0.547722558,4,0.8,0.447213595,A3DK4DDLEWCMM1,1,99.13793103,0,3,Her say projection age announcing decisively men. Contented direction september but end led excellent ourselves may!,1,Her say projection age announcing decisively men.  Contented direction september but end led excellent ourselves may!,-2,2,-3,0,-2,1,-2,2,0,2,-2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,-1,0,0,0,2,-1,0,0,0,-3,0,-1,0,0,-2,2,2,-3,2,2,1,-3,3,2,-2,-1,-2,-1,0,2,1,0,0,2,2,1,0,-3,1,-2,0,0,0,0,0,2,0,0,1,1,0,42,,,,1,,,,3,6,1,25411,3,3,4,-1,2,2,5000,39.28469849,-76.62049866,-1
R_2rMmgVrs4f36uw8,,Anonymous,,,108.253.190.88,0,7/6/20 21:29,7/6/20 21:38,1,-16,-1.6,0.966091783,1,0.2,0.447213595,2,0.4,0.547722558,A1YX741QQSMKPS,5,93.97590361,1,4,Ask agreed answer rather joy nature admire wisdom? An fail up so shot leaf wise in!,1,Ask agreed answer rather enjoy nature admire wisdom! Anfail up so shot leaf wise in?,-2,0,-2,3,-2,1,-2,0,-2,2,-2,0,1,0,1,1,1,0,0,0,1,-1,2,-2,-2,2,-2,1,2,2,1,1,-1,3,2,-3,0,0,-2,0,3,-3,-2,3,-1,-2,2,-2,-1,-3,2,-2,1,2,1,1,2,3,-3,1,1,0,3,1,0,1,-2,1,-1,0,1,3,3,-1,3,0,1,1,1,0,60,,,,1,,,,5,4,1,44107,1,2,5,3,-3,-2,40000,41.48660278,-81.80370331,-1
R_3fq9wslYlUZ97c0,,Anonymous,,,172.220.225.162,0,7/6/20 21:31,7/6/20 21:38,1,-6,-0.6,1.349897115,2,0.4,0.547722558,0,0,0,A2WYUG5PTNXZNT,1,99,0,1,Wonder an unable except better stairs do admire. So moreover as speedily differed branched ignorant!,1,Wonder an unable except better stains do admire. So moreover as speedily differed branched ignorant!,-2,-1,-2,2,-1,-2,-1,1,0,0,-1,0,0,0,1,1,0,1,0,0,1,0,-1,0,1,1,0,1,1,-2,0,0,-1,-1,0,1,0,0,0,0,1,0,0,1,0,-1,1,0,-1,0,1,1,-1,0,2,2,0,0,2,0,2,0,3,2,2,0,1,1,0,1,0,2,1,1,0,1,1,0,1,0,26,,,,1,,,,2,4,1,27332,2,2,2,1,-2,-1,5000,35.58309937,-78.7881012,-1
R_2OVZzcDaSzIZLFx,,Anonymous,,,162.204.150.119,0,7/6/20 21:31,7/6/20 21:39,1,0,0,1.154700538,1,0.2,0.447213595,2,0.4,0.547722558,A7ERZELTAMWL5,2,97.97979798,0,9,All decisively dispatched instrument particular way one. Fruit defer in party me built under first!,1,All decisively dispatched instrument particular way one.  Fruit defer in party me built under first?,-2,-1,0,1,-1,-1,1,-1,-1,-1,-2,0,1,1,1,0,0,1,1,0,0,-2,1,-1,-2,-1,-2,0,-2,1,1,-1,2,2,1,-1,1,1,-2,-2,1,2,0,-1,0,1,-1,1,0,1,-2,2,1,0,1,-1,0,1,-2,2,-1,0,2,1,2,0,-1,-1,-2,1,-1,0,-1,-1,0,-1,-1,1,1,0,69,,,,1,,,,6,8,1,32082,2,3,7,-3,3,3,24000,30.12229919,-81.36270142,-1
R_1d3PAQdPdwkBfEN,,Anonymous,,,35.141.42.212,0,7/6/20 21:34,7/6/20 21:39,1,2,0.2,1.316561177,3,0.6,0.547722558,1,0.2,0.447213595,A2HSCKH5NKN5LP,3,96.96969697,0,12,"Consider, no my am overcame yourself throwing sociable children. My solid by stuff first smile fan!",1,"Consider, no my am overcame yourself htrowing sociable children My solid by stuff first smile fan!",1,-1,1,3,-1,-1,0,0,1,-1,-2,0,0,1,1,1,1,1,0,0,1,-3,1,-3,-2,-3,-3,-1,-1,3,3,-2,3,3,3,0,2,0,-3,0,3,1,-3,-3,-2,1,-3,3,1,3,-3,3,-2,-1,-2,-3,0,1,3,3,-2,0,3,1,1,0,0,3,0,0,3,3,2,3,3,3,1,3,1,0,33,,,,1,,,,2,5,1,32128,2,2,1,1,-1,-1,"100,000",29.13830566,-80.99559784,-1
R_30v4TYRhZVICrLo,,Anonymous,,,68.84.133.80,0,7/6/20 21:29,7/6/20 21:39,1,1,0.1,2.601281735,5,1,0,3,0.6,0.547722558,A2O7QAQQFQFAOO,89,10.1010101,1,11,"Now, months esteem oppose nearer enable too six. Affixed offence spirits or you of offices between!",1,discretion do!,3,1,3,3,1,1,3,3,2,3,2,1,0,1,0,1,0,0,1,1,1,2,3,3,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,3,2,3,2,2,3,3,2,3,3,3,3,0,2,2,3,2,2,2,3,3,2,3,2,2,3,3,3,2,1,0,34,,,1,,,,,6,8,1,20877,3,1,6,3,2,3,2500,39.23680115,-77.27749634,-1
R_1jOrBOksmNLHYWh,,Anonymous,,,71.56.201.146,0,7/6/20 21:30,7/6/20 21:39,1,-7,-0.7,1.946506843,2,0.4,0.547722558,0,0,0,A1SENE8ETGF4KZ,0,100,0,5,Applauded use attempted strangers now are concluded had. Pleased anxious or as in by viewing forbade minutes prevent!,1,Applauded use attempted strangers now are concluded had. Pleased anxious or as in by viewing forbade minutes prevent!,1,3,-2,2,2,-2,-3,2,0,0,-2,0,0,0,1,1,0,1,0,0,1,1,-2,1,1,1,1,1,1,-2,0,2,-1,-1,-1,1,0,-2,1,1,-1,0,-2,1,-1,-1,1,-2,-1,-1,0,-1,-1,1,2,1,1,2,-2,1,2,0,3,2,0,0,0,1,0,3,2,3,2,2,2,1,1,1,1,1,62,,,,1,,,,5,9,1,80403,1,1,7,-1,1,1,5000,39.688797,-105.1559982,-1
R_3j1cyNpg7xlRThT,,Anonymous,,,76.88.92.183,0,7/6/20 21:29,7/6/20 21:39,1,-1,-0.1,1.100504935,2,0.4,0.547722558,2,0.4,0.547722558,A18291YNPP7RP5,44,54.16666667,1,6,"Rose you wife, how set lady half wish? Welcomed stronger if steepest an suitable finished of oh!",1,"Rose you wife, how set lady half wish!  Entered at excited at forming between so produce.",-2,-1,0,1,-1,0,1,-1,-1,-1,-2,1,1,1,1,0,1,1,0,0,0,1,-1,1,1,1,0,-1,0,0,-1,2,-1,-1,-1,0,1,1,1,1,1,-2,-1,1,-2,-1,2,-1,-2,-2,0,-2,-2,0,1,1,2,1,-2,1,1,0,2,1,1,1,-2,-1,-1,1,2,1,2,0,2,1,1,1,1,0,49,,,,1,,,,5,1,1,92010,2,2,7,-1,1,1,1000,33.16389465,-117.3003006,-1
R_1Id6RT0EKtwDkVT,,Anonymous,,,45.4.196.54,0,7/6/20 21:29,7/6/20 21:39,1,-3,-0.3,2.668749187,2,0.4,0.547722558,3,0.6,0.547722558,A1DD39VFCRWI8G,86,10.41666667,1,6,"Rose you wife, how set lady half wish? Welcomed stronger if steepest an suitable finished of oh!",1,projection so!,2,3,2,3,2,3,3,2,2,3,3,0,1,0,0,1,1,1,1,0,0,3,2,3,2,3,3,2,3,2,2,3,3,2,3,2,1,2,3,2,3,2,2,3,2,3,2,2,3,3,3,2,3,3,3,2,3,3,3,2,3,3,2,2,2,2,3,2,1,3,2,2,1,2,3,3,3,2,1,0,28,,,,1,,,,6,8,1,10001,1,1,6,3,2,2,2,40.75030518,-74.00140381,-1
R_88khClNjjNPxQCB,,Anonymous,,,71.84.20.24,0,7/6/20 21:32,7/6/20 21:39,1,7,0.7,1.494434118,1,0.2,0.447213595,1,0.2,0.447213595,A2MM10557W7PLD,2,98.27586207,0,15,"Discovered interested, prosperous the our affronting day. Use shy seemed within twenty wished old few regret passed!",1,"Discovered interested, prosperous that our affronting day. Use shy seemed within twenty wished old few regret passed!",-1,1,1,2,2,-1,2,-2,1,-2,-2,0,0,0,1,0,0,1,0,0,0,-1,-2,1,-1,-1,-1,1,1,0,-2,1,1,0,-2,1,0,-2,-2,-2,0,-1,-2,3,-2,-2,2,-3,-2,-2,2,-3,-2,1,2,1,2,2,-1,2,3,0,-1,-2,0,1,1,-1,-1,-1,0,2,1,2,2,2,0,1,1,0,33,,,,1,,,,5,7,1,91214,2,2,4,1,-2,-1,55,35.64089966,-120.701004,-1
R_2rl4KrlFIOSSv7x,,Anonymous,,,23.115.100.188,0,7/6/20 21:30,7/6/20 21:39,1,-6,-0.6,1.0749677,2,0.4,0.547722558,3,0.6,0.547722558,A1PTK745LEZ0QB,0,100,0,3,Her say projection age announcing decisively men. Contented direction september but end led excellent ourselves may!,1,Her say projection age announcing decisively men. Contented direction september but end led excellent ourselves may!,-1,0,-1,2,-2,-1,-1,-1,-1,0,-2,0,0,1,1,0,0,1,1,1,0,1,-2,-2,0,-1,-2,1,-1,1,1,-1,3,-1,2,-1,1,-1,-3,1,2,-1,-1,1,-2,-1,1,-1,-2,-3,0,0,-1,2,3,0,2,2,-1,2,1,0,3,2,2,0,-2,-2,-2,0,0,-2,0,2,3,-1,0,1,1,0,36,,,,1,,,,5,6,1,46234,2,2,1,3,-2,-3,200,39.84989929,-86.26490021,-1
R_1C4jJ5IM2YVl94i,,Anonymous,,,98.178.144.161,0,7/6/20 21:33,7/6/20 21:39,1,-18,-1.8,1.988857852,3,0.6,0.547722558,0,0,0,A1FS8SBR4SDWYG,0,100,0,14,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched!,1,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched!,-3,1,-3,3,-3,0,-3,-3,-2,3,-2,1,0,0,1,1,0,1,0,0,1,1,-2,1,3,1,1,1,1,1,2,3,1,1,0,0,2,0,2,2,-2,-3,3,3,-2,-2,1,-2,-3,-3,2,3,0,3,3,3,2,2,0,2,2,0,3,3,3,2,2,1,2,-1,-2,0,2,3,3,3,2,2,1,1,34,,,,1,,,,6,4,1,74105,1,3,4,3,-3,-3,50,36.09440613,-95.97170258,-1
R_33jNLPi3KH8AAzc,,Anonymous,,,71.197.241.51,0,7/6/20 21:29,7/6/20 21:39,1,3,0.3,0.823272602,4,0.8,0.447213595,2,0.4,0.547722558,A3M2HNLXQR2AAV,1,98.82352941,0,2,Certainty say his him collected intention promotion! Views abode law heard jokes too!,1,Certainty say his him collected intention promotion!  Views abode law heard jokes too!,1,0,1,1,1,-1,1,0,-1,0,-2,1,1,1,0,1,0,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,0,-1,-1,-1,0,-1,-1,1,-2,-1,1,0,-1,-1,1,-1,-1,0,1,1,2,1,-1,2,1,0,2,2,1,1,0,0,-2,1,1,1,1,2,3,2,1,2,1,1,46,,1,,,,,,3,10,1,98501,2,2,7,-2,2,2,1000,47.10420227,-122.8699951,-1
